BLE,1657106706592041607,D0:03:DF:C9:BE:CF,-66
BLE,1657106706592131814,02:DC:BA:BE:07:D7,-47
BLE,1657106706615994969,C0:F8:BB:9D:12:93,-52
BLE,1657106706631614055,4A:98:31:31:74:9A,-81
BLE,1657106706646415182,37:08:66:94:86:B2,-54
BLE,1657106706652294175,DF:A6:DC:DC:2E:81,-48
BLE,1657106706662777801,C0:F8:BB:9D:12:93,-37
BLE,1657106706664533457,04:4D:44:40:9D:4E,-72
BLE,1657106706682616732,02:DC:BA:BE:07:D7,-50
BLE,1657106706715721080,C0:F8:BB:9D:12:93,-52
BLE,1657106706755316757,37:08:66:94:86:B2,-45
BLE,1657106706764759927,C0:F8:BB:9D:12:93,-60
BLE,1657106706788703498,40:CB:C0:CB:7F:B6,-89
BLE,1657106706790809671,38:C5:DE:4F:C1:4D,-75
BLE,1657106706791885491,02:DC:BA:BE:07:D7,-26
BLE,1657106706847351710,04:4D:44:40:9D:4E,-75
BLE,1657106706862479708,37:08:66:94:86:B2,-45
BLE,1657106706864742754,C0:F8:BB:9D:12:93,-47
BLE,1657106706886454528,4A:98:31:31:74:9A,-80
BLE,1657106706893301635,02:DC:BA:BE:07:D7,-47
BLE,1657106706896054310,D0:03:DF:C9:BE:CF,-82
BLE,1657106706914343990,C0:F8:BB:9D:12:93,-53
BLE,1657106706922843577,D0:03:DF:C9:BE:CF,-67
BLE,1657106706926697125,6A:44:89:CE:15:20,-88
BLE,1657106706963511689,37:08:66:94:86:B2,-53
BLE,1657106706966573215,C0:F8:BB:9D:12:93,-43
BLE,1657106706970522804,6C:1D:C5:CD:8B:3D,-84
BLE,1657106706994963400,02:DC:BA:BE:07:D7,-43
BLE,1657106707015939454,C0:F8:BB:9D:12:93,-60
BLE,1657106707028694720,04:4D:44:40:9D:4E,-75
BLE,1657106707064544193,C0:F8:BB:9D:12:93,-52
BLE,1657106707066036310,37:08:66:94:86:B2,-45
BLE,1657106707076900140,DF:A6:DC:DC:2E:81,-46
BLE,1657106707097547136,02:DC:BA:BE:07:D7,-46
BLE,1657106707116951074,C0:F8:BB:9D:12:93,-53
BLE,1657106707152025868,4A:98:31:31:74:9A,-80
BLE,1657106707165127223,C0:F8:BB:9D:12:93,-51
BLE,1657106707203383855,C8:69:CD:61:6F:2C,-81
BLE,1657106707212387342,04:4D:44:40:9D:4E,-76
BLE,1657106707218210399,C0:F8:BB:9D:12:93,-60
BLE,1657106707226120878,6C:1D:C5:CD:8B:3D,-83
BLE,1657106707240787163,D0:03:DF:C9:BE:CF,-81
BLE,1657106707279028014,37:08:66:94:86:B2,-54
BLE,1657106707287580986,DF:A6:DC:DC:2E:81,-48
BLE,1657106707313100215,C0:F8:BB:9D:12:93,-53
BLE,1657106707351030549,55:ED:B3:5B:54:2A,-91
BLE,1657106707364681325,C0:F8:BB:9D:12:93,-53
BLE,1657106707382396116,37:08:66:94:86:B2,-43
BLE,1657106707387006895,C8:69:CD:61:6F:2C,-75
BLE,1657106707390672841,DF:A6:DC:DC:2E:81,-46
BLE,1657106707399140085,04:4D:44:40:9D:4E,-77
BLE,1657106707412142431,02:DC:BA:BE:07:D7,-46
BLE,1657106707413719600,C0:F8:BB:9D:12:93,-53
BLE,1657106707417440806,4A:98:31:31:74:9A,-79
BLE,1657106707466841577,C0:F8:BB:9D:12:93,-60
BLE,1657106707485598230,6A:44:89:CE:15:20,-89
BLE,1657106707493443815,DF:A6:DC:DC:2E:81,-46
BLE,1657106707514902519,C0:F8:BB:9D:12:93,-51
BLE,1657106707563346010,C0:F8:BB:9D:12:93,-52
BLE,1657106707569512135,C8:69:CD:61:6F:2C,-74
BLE,1657106707574529107,08:66:98:AD:B4:AD,-91
BLE,1657106707579136448,04:4D:44:40:9D:4E,-76
BLE,1657106707591123390,37:08:66:94:86:B2,-54
BLE,1657106707599133504,DF:A6:DC:DC:2E:81,-48
BLE,1657106707605137287,D0:03:DF:C9:BE:CF,-86
BLE,1657106707613660363,C0:F8:BB:9D:12:93,-51
BLE,1657106707624493933,02:DC:BA:BE:07:D7,-42
BLE,1657106707667713996,C0:F8:BB:9D:12:93,-60
BLE,1657106707668980908,6A:44:89:CE:15:20,-89
BLE,1657106707674971827,4A:98:31:31:74:9A,-80
BLE,1657106707698647224,DF:A6:DC:DC:2E:81,-45
BLE,1657106707709638553,38:C5:DE:4F:C1:4D,-94
BLE,1657106707730168206,02:DC:BA:BE:07:D7,-46
BLE,1657106707736783545,68:77:50:5F:A2:E8,-86
BLE,1657106707741509270,6C:1D:C5:CD:8B:3D,-84
BLE,1657106707757487259,C8:69:CD:61:6F:2C,-76
BLE,1657106707763469063,04:4D:44:40:9D:4E,-81
BLE,1657106707802027462,DF:A6:DC:DC:2E:81,-48
BLE,1657106707802666725,4F:4D:88:6D:38:C1,-84
