BLE,1657117080033419157,1B:3C:D5:F5:6F:36,-67
BLE,1657117080037260565,DF:A6:DC:DC:2E:81,-54
BLE,1657117080059199897,7C:4B:8A:D8:11:BB,-96
BLE,1657117080079681798,D0:D2:B0:A1:29:38,-95
BLE,1657117080081942013,20:18:33:99:7B:28,-94
BLE,1657117080114558197,C0:F8:BB:9D:12:93,-80
BLE,1657117080135912264,80:9F:9B:86:84:DE,-73
BLE,1657117080161256347,5A:86:08:92:00:D1,-81
BLE,1657117080164960711,C0:F8:BB:9D:12:93,-68
BLE,1657117080195883347,C8:69:CD:61:6F:2C,-66
BLE,1657117080202529450,59:A4:3A:F4:C8:87,-81
BLE,1657117080214126910,C0:F8:BB:9D:12:93,-79
BLE,1657117080242339444,1B:3C:D5:F5:6F:36,-78
BLE,1657117080248730105,DF:A6:DC:DC:2E:81,-72
BLE,1657117080257288630,D0:03:DF:C9:BE:CF,-70
BLE,1657117080264633705,20:18:33:99:7B:28,-93
BLE,1657117080349491432,1B:3C:D5:F5:6F:36,-66
BLE,1657117080355425852,DF:A6:DC:DC:2E:81,-53
BLE,1657117080363349525,C0:F8:BB:9D:12:93,-80
BLE,1657117080377130214,C8:69:CD:61:6F:2C,-79
BLE,1657117080404265405,6D:BC:CC:B4:8E:3E,-92
BLE,1657117080414461482,C0:F8:BB:9D:12:93,-77
BLE,1657117080416759253,8C:EA:48:4C:F1:01,-91
BLE,1657117080421682899,5A:86:08:92:00:D1,-77
BLE,1657117080429655847,0F:7C:95:E1:00:56,-93
BLE,1657117080446777584,D0:D2:B0:A1:29:38,-94
BLE,1657117080451893332,4A:32:FA:72:1A:34,-86
BLE,1657117080457119612,1B:3C:D5:F5:6F:36,-66
BLE,1657117080457923074,59:A4:3A:F4:C8:87,-83
BLE,1657117080468295938,0C:68:7B:BD:E8:EB,-95
BLE,1657117080474806715,7C:9C:BC:7C:75:56,-84
BLE,1657117080489024165,6F:FF:A3:EC:21:31,-96
BLE,1657117080532080197,90:DD:5D:B3:CD:3C,-84
BLE,1657117080554706209,04:4D:44:40:9D:4E,-79
BLE,1657117080586489031,D0:03:DF:C9:BE:CF,-69
BLE,1657117080615846518,7C:4B:8A:D8:11:BB,-91
BLE,1657117080621196664,C0:F8:BB:9D:12:93,-65
BLE,1657117080672278983,DF:A6:DC:DC:2E:81,-67
BLE,1657117080693942872,4B:4E:D4:CC:C9:E0,-91
