BLE,1657198560094428921,C0:F8:BB:9D:12:93,-36
BLE,1657198560141484710,C0:F8:BB:9D:12:93,-36
BLE,1657198560181198346,DF:A6:DC:DC:2E:81,-39
BLE,1657198560195381744,C0:F8:BB:9D:12:93,-35
BLE,1657198560246143961,7A:FB:E4:8A:4D:9E,-58
BLE,1657198560252025280,49:B7:9A:4A:8A:90,-72
BLE,1657198560288689803,DF:A6:DC:DC:2E:81,-38
BLE,1657198560290249878,C0:F8:BB:9D:12:93,-34
BLE,1657198560315347764,08:2A:D5:C8:79:AF,-51
BLE,1657198560337409315,3F:F2:AA:87:D5:AE,-27
BLE,1657198560343065671,C0:F8:BB:9D:12:93,-37
BLE,1657198560391851664,C0:F8:BB:9D:12:93,-37
BLE,1657198560399177262,DF:A6:DC:DC:2E:81,-41
BLE,1657198560491770153,C0:F8:BB:9D:12:93,-34
BLE,1657198560501611641,DF:A6:DC:DC:2E:81,-43
BLE,1657198560518652744,08:2A:D5:C8:79:AF,-50
BLE,1657198560540275795,C0:F8:BB:9D:12:93,-34
BLE,1657198560562970384,7A:FB:E4:8A:4D:9E,-59
BLE,1657198560592013680,C0:F8:BB:9D:12:93,-36
BLE,1657198560619913364,08:2A:D5:C8:79:AF,-46
BLE,1657198560643954249,C0:F8:BB:9D:12:93,-36
BLE,1657198560651648291,3F:F2:AA:87:D5:AE,-30
BLE,1657198560704096102,DF:A6:DC:DC:2E:81,-42
BLE,1657198560716275906,08:2A:D5:C8:79:AF,-50
BLE,1657198560741745830,C0:F8:BB:9D:12:93,-34
BLE,1657198560793807233,C0:F8:BB:9D:12:93,-37
BLE,1657198560806219889,DF:A6:DC:DC:2E:81,-39
BLE,1657198560826041401,08:2A:D5:C8:79:AF,-45
BLE,1657198560843724598,C0:F8:BB:9D:12:93,-36
BLE,1657198560911487344,DF:A6:DC:DC:2E:81,-42
BLE,1657198560942333530,C0:F8:BB:9D:12:93,-34
BLE,1657198560964204229,3F:F2:AA:87:D5:AE,-30
BLE,1657198560991067672,C0:F8:BB:9D:12:93,-34
BLE,1657198561010547148,DF:A6:DC:DC:2E:81,-39
BLE,1657198561042866964,C0:F8:BB:9D:12:93,-37
BLE,1657198561069204443,3F:F2:AA:87:D5:AE,-30
